Unnamed: 0,utt_id,EDA,filename,session_number,speaker,start,end,utterance,original_order,file_name_base
4560,18,b,Ses03M_impro06,3,F,228.6513,230.6713,Yeah.,52,Ses03M_impro06_F018
4561,19,sd,Ses03M_impro06,3,F,231.9856,234.9547,I would've loved to.,53,Ses03M_impro06_F019
4562,20,sd,Ses03M_impro06,3,F,240.3577,244.349,Now I can't.,54,Ses03M_impro06_F020
4563,0,qw,Ses03F_impro02,3,F,7.63,9.54,"How's it going, babe?",0,Ses03F_impro02_F000
4564,1,qy,Ses03F_impro02,3,F,12.19,13.21,Yeah?,1,Ses03F_impro02_F001
4565,0,xx,Ses03F_impro02,3,M,10.0719,11.88,All right.,2,Ses03F_impro02_M000
4566,2,ba,Ses03F_impro02,3,F,13.86,15.4425,Good.,3,Ses03F_impro02_F002
4567,3,fc,Ses03F_impro02,3,F,16.235,25.71,"Hey listen,eh- I've been wanting to talk to you. I have something to tell you. How's Amy doing?",4,Ses03F_impro02_F003
4568,1,sd,Ses03F_impro02,3,M,25.8175,33.2575,She's doing fine. She just took her first steps today actually. I videotaped it for you so you can watch it.,5,Ses03F_impro02_M001
4569,4,b,Ses03F_impro02,3,F,28.8225,30.34,yeah.,6,Ses03F_impro02_F004
4570,5,b,Ses03F_impro02,3,F,31.46,32.595,oh.,7,Ses03F_impro02_F005
4571,6,sd,Ses03F_impro02,3,F,32.7525,44.415,"I really want to say that. Well I, so, you know, at the center department they called me in and I talked to-",8,Ses03F_impro02_F006
4572,2,qw,Ses03F_impro02,3,M,43.94,45.94,"Oh, yeah? What did they say?",9,Ses03F_impro02_M002
4573,7,sd,Ses03F_impro02,3,F,45.3025,50.76,Well umm- actually they--I was promoted.,10,Ses03F_impro02_F007
4574,3,ba,Ses03F_impro02,3,M,50.31,53.0775,"Oh, wow. That's great.",11,Ses03F_impro02_M003
4575,8,sv,Ses03F_impro02,3,F,51.31,64.64,And Uh- Yeah. Uh- They're going to need um- more nurses on call for uh- to go overseas to help out with the war.,12,Ses03F_impro02_F008
4576,9,sd,Ses03F_impro02,3,F,64.76,74.8875,"And uh - seeing as I was uh- promoted and head of the department now, and so- well, they asked me to go.",13,Ses03F_impro02_F009
4577,10,b,Ses03F_impro02,3,F,75.09,76.91,yeah.,14,Ses03F_impro02_F010
4578,4,xx,Ses03F_impro02,3,M,76.0425,77.41,when?,15,Ses03F_impro02_M004
4579,11,sd,Ses03F_impro02,3,F,77.0475,81.45,It's going- It's going to be probably in about three weeks.,16,Ses03F_impro02_F011
4580,5,qy,Ses03F_impro02,3,M,81.9,86.2325,What? You can't do that. Three weeks?,17,Ses03F_impro02_M005
4581,12,ny,Ses03F_impro02,3,F,82.89,83.89,yeah,18,Ses03F_impro02_F012
4582,13,sd,Ses03F_impro02,3,F,86.3275,91.14,"Well, I'm leaving in three weeks, but-- Yeah.",19,Ses03F_impro02_F013
4583,6,sd,Ses03F_impro02,3,M,89.93,93.4225,"God, we're supposed to take a look at a house next week.",20,Ses03F_impro02_M006
4584,14,sv,Ses03F_impro02,3,F,93.28,95.975,Maybe we can still do that,21,Ses03F_impro02_F014
4585,7,sd,Ses03F_impro02,3,M,94.98,98.1925,"I can't- No, I can't do this alone.",22,Ses03F_impro02_M007
4586,15,b,Ses03F_impro02,3,F,99.015,100.88,"Yeah, and uh--",23,Ses03F_impro02_F015
4587,8,sd,Ses03F_impro02,3,M,99.5,102.77,Amy's starting school in a month.,24,Ses03F_impro02_M008
4588,16,sd,Ses03F_impro02,3,F,102.3075,109.18,"I know, but look, I have to take this. I mean, if I don't, I mean, I could get fired.",25,Ses03F_impro02_F016
4589,17,sd,Ses03F_impro02,3,F,109.23,113.5,And we know you need-we need the money. We couldn't even- purchase a house if I didn't take this.,26,Ses03F_impro02_F017
4590,9,ba,Ses03F_impro02,3,M,111.5275,112.81,God.,27,Ses03F_impro02_M009
4591,10,sd,Ses03F_impro02,3,M,114.46,119.0325,You know what happened to my cousin. She went and she never came back.,28,Ses03F_impro02_M010
4592,18,sd,Ses03F_impro02,3,F,118.4,122.1275,"Honey, I'm going to come back. It's not like that.",29,Ses03F_impro02_F018
4593,19,sd,Ses03F_impro02,3,F,124.1475,128.2825,But it- it is for a year.,30,Ses03F_impro02_F019
4594,11,b,Ses03F_impro02,3,M,127.8,129.2625,Oh,31,Ses03F_impro02_M011
4595,20,sd,Ses03F_impro02,3,F,131.16,134.95,"Babe, I'm sorry. But I don't want to do.",32,Ses03F_impro02_F020
4596,12,sd,Ses03F_impro02,3,M,135.095,136.49,I can't-,33,Ses03F_impro02_M012
4597,21,sd,Ses03F_impro02,3,F,134.99,141.61,"You know as much as -as much as me that I-I want to stay here with you and Amy so bad, but I can't.",34,Ses03F_impro02_F021
4598,13,qy,Ses03F_impro02,3,M,141.8225,147.9025,You remember the last time you went? You know how hard it was for me? Now we have a kid.,35,Ses03F_impro02_M013
4599,22,sv,Ses03F_impro02,3,F,147.82,154.1975,"But you're so good with her. You know, she knows you better than she knows me 'cause I'm at work every day.",36,Ses03F_impro02_F022
4600,14,sd,Ses03F_impro02,3,M,150.755,152.9,I have to work.,37,Ses03F_impro02_M014
4601,15,sd,Ses03F_impro02,3,M,153.75,155.835,[BREATHING],38,Ses03F_impro02_M015
4602,23,sd,Ses03F_impro02,3,F,156.325,158.6525,"Babe, I love you.",39,Ses03F_impro02_F023
4603,16,sv,Ses03F_impro02,3,M,158.135,161.2675,You can't leave your daughter alone like this.,40,Ses03F_impro02_M016
4604,24,sv,Ses03F_impro02,3,F,161.285,165.745,"But she has you. I mean, that's what you're there for. You're my right-hand man.",41,Ses03F_impro02_F024
4605,25,sv,Ses03F_impro02,3,F,169.3125,171.28,It's going to be okay.,42,Ses03F_impro02_F025
4606,17,qy,Ses03F_impro02,3,M,170.23,171.8775,You can't postpone it?,43,Ses03F_impro02_M017
4607,26,sd,Ses03F_impro02,3,F,171.9575,174.2475,"No, I have to go.",44,Ses03F_impro02_F026
4608,27,sd,Ses03F_impro02,3,F,176.035,181.5675,"Wait, you can write me and as you know, send me pictures.",45,Ses03F_impro02_F027
4609,18,sd,Ses03F_impro02,3,M,182.25,186.34,I don't know if I can handle you going another year.,46,Ses03F_impro02_M018
4610,28,qo,Ses03F_impro02,3,F,186.67,189.005,What do you mean?,47,Ses03F_impro02_F028
4611,19,sd,Ses03F_impro02,3,M,189.92,195.42,I don't know if I- if I could take it.,48,Ses03F_impro02_M019
4612,29,sd,Ses03F_impro02,3,F,196.32,204.935,"Look, I need you to be strong for me. 'Cause I can't be the only one that's strong right now, really, I--",49,Ses03F_impro02_F029
4613,20,sd,Ses03F_impro02,3,M,204.38,208.49,I can't be that strong. A whole year.,50,Ses03F_impro02_M020
4614,21,sd,Ses03F_impro02,3,M,209.085,211.16,"me, oh my god.",51,Ses03F_impro02_M021
4615,30,sd,Ses03F_impro02,3,F,209.8721,214.66,"But we can work, you know, we--you can write me and we could see pictures",52,Ses03F_impro02_F030
4616,22,qw,Ses03F_impro02,3,M,217.97,220.0175,What if you don't come back?,53,Ses03F_impro02_M022
4617,31,sv,Ses03F_impro02,3,F,214.72,219.055,"and if we survive, if we survive that then babe, you know you know we could survive any--",54,Ses03F_impro02_F031
4618,32,sd,Ses03F_impro02,3,F,219.5625,221.0025,I will come back.,55,Ses03F_impro02_F032
4619,23,sd,Ses03F_impro02,3,M,220.605,226.66,"What am I supposed--oh, one out of five people aren't coming back.",56,Ses03F_impro02_M023
4620,24,sv,Ses03F_impro02,3,M,226.695,229.12,It doesn't look very good.,57,Ses03F_impro02_M024
4621,33,sd,Ses03F_impro02,3,F,231.8125,236.48,I can do it. I'm going to do it. And I'll be back safe and sound and-,58,Ses03F_impro02_F033
4622,34,sd,Ses03F_impro02,3,F,236.69,239.74,we'll have all the money that we ever needed.,59,Ses03F_impro02_F034
4623,35,sd,Ses03F_impro02,3,F,239.8,243.3049,And- And then I'll stop working and- I'll stay home with the baby.,60,Ses03F_impro02_F035
4624,25,sd,Ses03F_impro02,3,M,242.01,244.31,I don't want the money. I want-you here,61,Ses03F_impro02_M025
4625,26,qy,Ses03F_impro02,3,M,244.41,249.005,"we'll get money, all right? You don't need the job, all right?",62,Ses03F_impro02_M026
4626,27,sv,Ses03F_impro02,3,M,249.0675,255.595,If your life is going to be in danger and this family is going to be in danger we don't need the job. We'll find the money.,63,Ses03F_impro02_M027
4627,36,sd,Ses03F_impro02,3,F,255.8325,262.105,It's all I ever knew how to do. I can't quit now.,64,Ses03F_impro02_F036
4628,28,qw,Ses03F_impro02,3,M,264.3225,269.64,How are we supposed to tell Amy? How's she supposed to understand that?,65,Ses03F_impro02_M028
4629,37,sd,Ses03F_impro02,3,F,269.1575,276.73,"Well, we- we tell her mommy's going on va- on a trip for for- a while.",66,Ses03F_impro02_F037
4630,29,xx,Ses03F_impro02,3,M,277.86,282.62,"How is she going to feel the first year in school, no mom.",67,Ses03F_impro02_M029
4631,38,xx,Ses03F_impro02,3,F,282.34,285.07,Don't do that to me.,68,Ses03F_impro02_F038
4632,39,sv,Ses03F_impro02,3,F,285.8625,289.3775,"It's hard enough already, Brian, I can't.",69,Ses03F_impro02_F039
4633,30,sd,Ses03F_impro02,3,M,289.64,294.12,I'm not thinking about just me; I'm thinking about our child.,70,Ses03F_impro02_M030
4634,40,sd,Ses03F_impro02,3,F,293.59,295.175,I know.,71,Ses03F_impro02_F040
4635,41,sd,Ses03F_impro02,3,F,296.975,303.925,"I didn't expect this to happen. I never planned for this. Some things you just don't plan for, you know.",72,Ses03F_impro02_F041
4636,42,ba,Ses03F_impro02,3,F,305.5025,307.16,"I'm sorry, babe.",73,Ses03F_impro02_F042
4637,43,sd,Ses03F_impro02,3,F,308.9325,311.22,I'm so sorry.,74,Ses03F_impro02_F043
4638,31,fc,Ses03F_impro02,3,M,311.35,313.62,"All right, then.",75,Ses03F_impro02_M031
4639,0,qy,Ses03M_impro05b,3,F,5.2466,7.93,Can I help you sir?,0,Ses03M_impro05b_F000
4640,0,ny,Ses03M_impro05b,3,M,7.26,10.25,Yeah.,1,Ses03M_impro05b_M000
4641,1,sd,Ses03M_impro05b,3,M,10.59,16.91,I've been here for four hours and I don't know where one piece of my luggage is,2,Ses03M_impro05b_M001
4642,1,sd,Ses03M_impro05b,3,F,15.935,20.6125,Okay.  Well let's...well I'm going to go ahead and check on that for you.  You're coming from...where are you coming from?,3,Ses03M_impro05b_F001
4643,2,sd,Ses03M_impro05b,3,M,20.28,21.72,Baltimore.,4,Ses03M_impro05b_M002
4644,2,sd,Ses03M_impro05b,3,F,20.94,23.45,Baltimore and this is a direct flight to LAX,5,Ses03M_impro05b_F002
4645,3,b,Ses03M_impro05b,3,M,23.09,24.47,Yes.,6,Ses03M_impro05b_M003
4646,3,ad,Ses03M_impro05b,3,F,23.9,26.15,Okay.  Let's look up here,7,Ses03M_impro05b_F003
4647,4,sd,Ses03M_impro05b,3,M,25.85,29.35,You know and they've looked it up before and it's not there.,9,Ses03M_impro05b_M004
4648,4,b,Ses03M_impro05b,3,F,28.91,30.67,Okay.  Well you um-...,10,Ses03M_impro05b_F004
4649,5,qw,Ses03M_impro05b,3,M,30.09,33.0,Now what are you going to do for me different? Hmm?,11,Ses03M_impro05b_M005
4650,5,sd,Ses03M_impro05b,3,F,31.64,38.215,"What I can do for you is uh we can uh report lost, lost property.",12,Ses03M_impro05b_F005
4651,6,qy,Ses03M_impro05b,3,M,37.86,40.12,You can report lost property?,13,Ses03M_impro05b_M006
4652,6,ny,Ses03M_impro05b,3,F,39.73,40.77,Yes.,14,Ses03M_impro05b_F006
4653,7,sd,Ses03M_impro05b,3,M,40.31,51.47,"Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um",15,Ses03M_impro05b_M007
4654,7,sd,Ses03M_impro05b,3,F,50.09,55.89,"Well sir, if if...what I believe has happened is most of the flight was left--",16,Ses03M_impro05b_F007
4655,8,sd,Ses03M_impro05b,3,F,55.91,58.635,the luggage was left in Baltimore.  Therefore--,17,Ses03M_impro05b_F008
4656,8,sd,Ses03M_impro05b,3,M,58.32,60.06,Most of the...,18,Ses03M_impro05b_M008
4657,9,sd,Ses03M_impro05b,3,F,59.7475,62.15,"Like the luggage, the luggage on the flight.",19,Ses03M_impro05b_F009
4658,9,qy,Ses03M_impro05b,3,M,61.39,64.87,Wow.  This is an incompetent airline isn't it?  Are you--?,20,Ses03M_impro05b_M009
4659,10,sd,Ses03M_impro05b,3,F,64.06,68.16,No actually it was...this is the first time this has ever happened.  I don't know what happened--,21,Ses03M_impro05b_F010
4660,10,qy,Ses03M_impro05b,3,M,66.72,72.44,"Are you going to refund us for our luggage, refund us for our tickets for this?",22,Ses03M_impro05b_M010
4661,11,sd,Ses03M_impro05b,3,F,71.09,77.81,"Well, we can give you um- hotel lodging for a night if that--",24,Ses03M_impro05b_F011
4662,11,sd,Ses03M_impro05b,3,M,76.2,83.22,I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that?,25,Ses03M_impro05b_M011
4663,12,qy,Ses03M_impro05b,3,F,81.52,85.5,For tonight- For tonight sir.  Would you need to stay somewhere tonight?,26,Ses03M_impro05b_F012
4664,12,sd,Ses03M_impro05b,3,M,84.89,92.77,Tonight no.  I'm driving tomorrow.  Tonight I'm staying with a friend alright?  I don't need hotel reservations...where?  What hotel?,27,Ses03M_impro05b_M012
4665,13,qy,Ses03M_impro05b,3,F,92.37,96.17,We can do Holiday Inn or...?,28,Ses03M_impro05b_F013
4666,13,sd,Ses03M_impro05b,3,M,95.22,102.04,Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars.,29,Ses03M_impro05b_M013
4667,14,sd,Ses03M_impro05b,3,F,101.76,103.87,Sir I understand that but just--,30,Ses03M_impro05b_F014
4668,14,qy,Ses03M_impro05b,3,M,102.06,106.54,"Okay, so you can put me in Holiday Inn for twenty dollar a night?",31,Ses03M_impro05b_M014
4669,15,qy,Ses03M_impro05b,3,F,105.74,108.77,Did you have your name tags on the luggage?,32,Ses03M_impro05b_F015
4670,15,sd,Ses03M_impro05b,3,M,108.21,110.95,Of course I had my name tags on the luggage.,33,Ses03M_impro05b_M015
4671,16,ad,Ses03M_impro05b,3,F,110.04,118.68,"Okay.  So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",34,Ses03M_impro05b_F016
4672,16,qy,Ses03M_impro05b,3,M,117.08,120.8,Soon as you...that's not good enough okay?,35,Ses03M_impro05b_M016
4673,17,ad,Ses03M_impro05b,3,F,120.54,124.29,"Sir, please calm down.",36,Ses03M_impro05b_F017
4674,17,xx,Ses03M_impro05b,3,M,123.97,134.6925,I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired.,37,Ses03M_impro05b_M017
4675,18,sd,Ses03M_impro05b,3,M,134.72,142.87,"If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again.",38,Ses03M_impro05b_M018
4676,18,qw,Ses03M_impro05b,3,F,142.47,144.38,What is your business?,40,Ses03M_impro05b_F018
4677,19,sd,Ses03M_impro05b,3,M,144.25,146.215,I work for IBM.,41,Ses03M_impro05b_M019
4678,19,xx,Ses03M_impro05b,3,F,145.8,153.13,"Okay.  Sir?  I am sorry to tell you this but this does happen. Uh- This is not uh- really,",42,Ses03M_impro05b_F019
4679,20,sd,Ses03M_impro05b,3,F,153.145,159.61,"I mean, our airline's fault.  I don't know what happened, misplaced, something happened but we will get you--",43,Ses03M_impro05b_F020
4680,20,sd,Ses03M_impro05b,3,M,157.97,161.94,"You misplace a lot of, eight pieces of luggage.",44,Ses03M_impro05b_M020
4681,21,sd,Ses03M_impro05b,3,F,161.48,168.58,"Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",45,Ses03M_impro05b_F021
4682,22,sd,Ses03M_impro05b,3,F,168.58,170.04,Uh no I'm not.,46,Ses03M_impro05b_F022
4683,21,qy,Ses03M_impro05b,3,M,167.08,168.81,Are you kidding me?,47,Ses03M_impro05b_M021
4684,22,qw,Ses03M_impro05b,3,M,169.02,171.5,Who are you going to fire because of that?,48,Ses03M_impro05b_M022
4685,23,sv,Ses03M_impro05b,3,F,170.61,177.53,"Well we have some people back there that need some firing so, but I would just really appreciate--",49,Ses03M_impro05b_F023
4686,23,sd,Ses03M_impro05b,3,M,174.24,178.54,"Wow.  This has never happened before.  I've not lost,",50,Ses03M_impro05b_M023
4687,24,sd,Ses03M_impro05b,3,M,178.54,183.5225,in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before.,51,Ses03M_impro05b_M024
4688,25,sd,Ses03M_impro05b,3,M,183.54,186.45,This is the worst customer service I've ever gotten before.,52,Ses03M_impro05b_M025
4689,24,xx,Ses03M_impro05b,3,F,186.06,187.86,Okay sir.  I'm sorry you can--um-,54,Ses03M_impro05b_F024
4690,26,ad,Ses03M_impro05b,3,M,187.43,192.33,Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?,55,Ses03M_impro05b_M026
4691,25,sd,Ses03M_impro05b,3,F,191.17,196.95,We already have been confirmed that it will be arriving in--uh--in about two days.,56,Ses03M_impro05b_F025
4692,27,sd,Ses03M_impro05b,3,M,194.71,197.07,"And and, in about...",57,Ses03M_impro05b_M027
4693,28,qy,Ses03M_impro05b,3,M,197.23,203.47,Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport?,58,Ses03M_impro05b_M028
4694,26,sd,Ses03M_impro05b,3,F,202.95,205.0,"Uh, we can't--",59,Ses03M_impro05b_F026
4695,29,qy,Ses03M_impro05b,3,M,204.14,213.07,Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.,60,Ses03M_impro05b_M029
4696,27,ny,Ses03M_impro05b,3,F,207.73,209.53,"Yes sir, Yes.",61,Ses03M_impro05b_F027
4697,28,sd,Ses03M_impro05b,3,F,212.48,215.76,We can have them direct your luggage to San Diego.,62,Ses03M_impro05b_F028
4698,30,qy,Ses03M_impro05b,3,M,215.17,219.15,Okay.  And you're going to give me what for my inconvenience?,63,Ses03M_impro05b_M030
4699,29,xx,Ses03M_impro05b,3,F,218.89,221.71,Uh--,64,Ses03M_impro05b_F029
4700,30,qy,Ses03M_impro05b,3,F,221.8475,225.04,Some refreshments in the lobby?,65,Ses03M_impro05b_F030
4701,31,sv,Ses03M_impro05b,3,M,224.32,229.99,Some peanuts?  Wow.  That helps a lot.,66,Ses03M_impro05b_M031
4702,32,sd,Ses03M_impro05b,3,M,230.07,238.22,"Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts.  Wow.  You know what?",67,Ses03M_impro05b_M032
4703,31,sd,Ses03M_impro05b,3,F,233.07,235.31,eh- we actually--,68,Ses03M_impro05b_F031
4704,33,sd,Ses03M_impro05b,3,M,238.43,241.61,I will never do business with Delta again.,69,Ses03M_impro05b_M033
4705,0,qw,Ses03F_script01_2,3,F,6.9026,9.7483,Why did you invite her here?,0,Ses03F_script01_2_F000
4706,0,qy,Ses03F_script01_2,3,M,8.9019,11.7622,Why? Does that bother you?,1,Ses03F_script01_2_M000
4707,1,sd,Ses03F_script01_2,3,F,11.185,15.8191,She's been in New York for three-and-a-half years. She don't just suddenly come and-,2,Ses03F_script01_2_F001
4708,1,sd,Ses03F_script01_2,3,M,15.3375,18.745,"Well, maybe, maybe he just wanted to see her.",3,Ses03F_script01_2_M001
4709,2,sd,Ses03F_script01_2,3,F,18.2825,21.4083,You don't travel seven hundred miles just to see.,4,Ses03F_script01_2_F002
4710,2,qw,Ses03F_script01_2,3,M,21.2186,31.1858,"What do you mean? They lived next door to each other their entire lives. Why shouldn't he want to see her? Hey, don't look at me like that. I don't know anymore than you do.",5,Ses03F_script01_2_M002
4711,3,sd,Ses03F_script01_2,3,F,31.3317,34.0753,He's not going to marry her.,6,Ses03F_script01_2_F003
4712,3,qw,Ses03F_script01_2,3,M,33.5925,36.308,How do you know he's even thinking about it?,7,Ses03F_script01_2_M003
4713,4,sv,Ses03F_script01_2,3,F,35.4616,37.3442,It's got that about it.,8,Ses03F_script01_2_F004
4714,4,xx,Ses03F_script01_2,3,M,36.755,39.4018,"Well, so what?",9,Ses03F_script01_2_M004
4715,5,qw,Ses03F_script01_2,3,F,40.6075,42.7145,"What's going on here, Joe?",10,Ses03F_script01_2_F005
4716,5,^h,Ses03F_script01_2,3,M,42.0286,44.6116,"Listen, kid-",11,Ses03F_script01_2_M005
4717,6,sd,Ses03F_script01_2,3,F,43.4004,47.9389,She's not Larry's girl. She knows that.,12,Ses03F_script01_2_F006
4718,6,sd,Ses03F_script01_2,3,M,47.3697,50.2592,You can't read her mind.,13,Ses03F_script01_2_M006
4719,7,qw,Ses03F_script01_2,3,F,49.5295,55.3231,Then why is she married? Then why isn't she married? She's been in New York and there's hundreds of single men there.,14,Ses03F_script01_2_F007
